date,Wind,Solar,Load,month,day,weekday,hour
2023-01-16 04:00:00+0000,22846.5,0.0,49775.75,1,16,0,5
2023-01-16 05:00:00+0000,22946.25,2.25,58127.25,1,16,0,6
2023-01-16 06:00:00+0000,23202.0,5.0,64309.25,1,16,0,7
2023-01-16 07:00:00+0000,24488.0,914.5,67016.75,1,16,0,8
2023-01-16 08:00:00+0000,24955.0,4488.25,67415.0,1,16,0,9
2023-01-16 09:00:00+0000,24858.75,8385.5,67963.0,1,16,0,10
2023-01-16 10:00:00+0000,25700.0,10805.0,68696.25,1,16,0,11
2023-01-16 11:00:00+0000,26694.0,10357.5,68090.5,1,16,0,12
2023-01-16 12:00:00+0000,28688.25,7916.25,67147.75,1,16,0,13
2023-01-16 13:00:00+0000,30207.0,4532.5,66478.25,1,16,0,14
2023-01-16 14:00:00+0000,31274.25,1734.25,66600.5,1,16,0,15
2023-01-16 15:00:00+0000,32596.0,219.75,67266.0,1,16,0,16
2023-01-16 16:00:00+0000,33187.5,5.25,69608.75,1,16,0,17
2023-01-16 17:00:00+0000,33136.75,2.0,69634.5,1,16,0,18
2023-01-16 18:00:00+0000,33403.0,0.0,68007.0,1,16,0,19
2023-01-16 19:00:00+0000,32565.0,0.0,63738.25,1,16,0,20
2023-01-16 20:00:00+0000,32319.5,0.0,60909.0,1,16,0,21
2023-01-16 21:00:00+0000,31236.0,0.0,57897.0,1,16,0,22
2023-01-16 22:00:00+0000,30643.5,0.0,54697.0,1,16,0,23
2023-01-16 23:00:00+0000,30411.75,0.0,51588.0,1,17,1,0
2023-01-17 00:00:00+0000,30840.25,0.0,49594.75,1,17,1,1
2023-01-17 01:00:00+0000,31899.0,0.0,49684.5,1,17,1,2
2023-01-17 02:00:00+0000,32722.25,0.0,49743.75,1,17,1,3
2023-01-17 03:00:00+0000,32986.25,0.0,51070.25,1,17,1,4
2023-01-17 04:00:00+0000,32049.25,0.0,54377.5,1,17,1,5
2023-01-17 05:00:00+0000,31742.25,3.25,61751.25,1,17,1,6
2023-01-17 06:00:00+0000,31141.5,5.0,67314.5,1,17,1,7
2023-01-17 07:00:00+0000,28567.5,691.5,69505.25,1,17,1,8
2023-01-17 08:00:00+0000,25174.0,4052.5,69456.25,1,17,1,9
2023-01-17 09:00:00+0000,22932.0,8523.0,69358.5,1,17,1,10
2023-01-17 10:00:00+0000,22275.25,11722.0,69665.0,1,17,1,11
2023-01-17 11:00:00+0000,20715.0,12223.5,68980.25,1,17,1,12
2023-01-17 12:00:00+0000,18386.75,10427.5,67535.0,1,17,1,13
2023-01-17 13:00:00+0000,17386.5,7067.5,66630.25,1,17,1,14
2023-01-17 14:00:00+0000,15537.5,3080.75,65080.5,1,17,1,15
2023-01-17 15:00:00+0000,14688.5,331.5,64966.5,1,17,1,16
2023-01-17 16:00:00+0000,16546.5,4.0,68152.5,1,17,1,17
2023-01-17 17:00:00+0000,16661.75,4.75,68156.0,1,17,1,18
2023-01-17 18:00:00+0000,16722.75,0.0,66618.0,1,17,1,19
2023-01-17 19:00:00+0000,17647.0,0.0,63339.75,1,17,1,20
2023-01-17 20:00:00+0000,16334.75,0.0,59540.75,1,17,1,21
2023-01-17 21:00:00+0000,15981.75,0.0,56330.5,1,17,1,22
2023-01-17 22:00:00+0000,15557.75,0.0,52948.25,1,17,1,23
2023-01-17 23:00:00+0000,14830.75,0.0,50608.0,1,18,2,0
2023-01-18 00:00:00+0000,13788.25,0.0,48990.0,1,18,2,1
2023-01-18 01:00:00+0000,12373.0,0.0,48606.25,1,18,2,2
2023-01-18 02:00:00+0000,10859.75,0.0,48099.5,1,18,2,3
2023-01-18 03:00:00+0000,10866.75,0.0,49099.0,1,18,2,4
2023-01-18 04:00:00+0000,10992.25,0.0,52567.0,1,18,2,5
2023-01-18 05:00:00+0000,10851.25,2.5,58817.5,1,18,2,6
2023-01-18 06:00:00+0000,10773.0,3.25,64622.5,1,18,2,7
2023-01-18 07:00:00+0000,11231.5,187.0,67289.25,1,18,2,8
2023-01-18 08:00:00+0000,11351.75,1543.25,68164.25,1,18,2,9
2023-01-18 09:00:00+0000,11285.75,3928.75,68296.25,1,18,2,10
2023-01-18 10:00:00+0000,11273.25,5780.75,68226.25,1,18,2,11
2023-01-18 11:00:00+0000,11524.25,6869.0,67809.75,1,18,2,12
2023-01-18 12:00:00+0000,11479.5,6674.25,66863.25,1,18,2,13
2023-01-18 13:00:00+0000,12387.0,5095.75,66001.75,1,18,2,14
2023-01-18 14:00:00+0000,13239.75,2374.25,65215.5,1,18,2,15
2023-01-18 15:00:00+0000,15364.5,333.75,65486.25,1,18,2,16
2023-01-18 16:00:00+0000,18211.5,3.25,67950.25,1,18,2,17
2023-01-18 17:00:00+0000,20761.0,2.5,68071.5,1,18,2,18
2023-01-18 18:00:00+0000,22247.25,0.0,66733.5,1,18,2,19
2023-01-18 19:00:00+0000,24181.75,0.0,63792.75,1,18,2,20
2023-01-18 20:00:00+0000,26242.0,0.0,61330.25,1,18,2,21
2023-01-18 21:00:00+0000,25950.0,0.0,58728.5,1,18,2,22
2023-01-18 22:00:00+0000,27265.5,0.0,55376.0,1,18,2,23
2023-01-18 23:00:00+0000,27653.5,0.0,52761.0,1,19,3,0
2023-01-19 00:00:00+0000,27841.0,0.0,51262.75,1,19,3,1
2023-01-19 01:00:00+0000,27584.25,0.0,50980.75,1,19,3,2
2023-01-19 02:00:00+0000,27035.5,0.0,51064.25,1,19,3,3
2023-01-19 03:00:00+0000,27124.5,0.0,51988.25,1,19,3,4
2023-01-19 04:00:00+0000,27368.5,0.0,54878.25,1,19,3,5
2023-01-19 05:00:00+0000,27540.75,3.25,61876.75,1,19,3,6
2023-01-19 06:00:00+0000,27256.75,4.0,66798.0,1,19,3,7
2023-01-19 07:00:00+0000,26204.75,306.75,69101.25,1,19,3,8
2023-01-19 08:00:00+0000,24956.75,2076.5,69383.0,1,19,3,9
2023-01-19 09:00:00+0000,23453.0,4913.0,70019.0,1,19,3,10
2023-01-19 10:00:00+0000,21652.0,7112.25,70587.0,1,19,3,11
2023-01-19 11:00:00+0000,20847.5,7920.5,69940.75,1,19,3,12
2023-01-19 12:00:00+0000,21176.75,6503.75,69729.25,1,19,3,13
2023-01-19 13:00:00+0000,18514.0,4141.75,67672.0,1,19,3,14
2023-01-19 14:00:00+0000,17634.0,1863.5,66984.25,1,19,3,15
2023-01-19 15:00:00+0000,17389.75,281.75,67186.5,1,19,3,16
2023-01-19 16:00:00+0000,17623.0,3.75,69622.75,1,19,3,17
2023-01-19 17:00:00+0000,17407.75,3.75,69451.0,1,19,3,18
2023-01-19 18:00:00+0000,16734.5,0.0,67915.25,1,19,3,19
2023-01-19 19:00:00+0000,14476.5,0.0,63954.5,1,19,3,20
2023-01-19 20:00:00+0000,14370.25,0.0,60253.25,1,19,3,21
2023-01-19 21:00:00+0000,13187.75,0.0,57172.0,1,19,3,22
2023-01-19 22:00:00+0000,11516.5,0.0,53570.5,1,19,3,23
2023-01-19 23:00:00+0000,10654.5,0.0,51398.25,1,20,4,0
2023-01-20 00:00:00+0000,9864.0,0.0,49571.0,1,20,4,1
2023-01-20 01:00:00+0000,8854.5,0.0,48749.5,1,20,4,2
2023-01-20 02:00:00+0000,8246.0,0.0,48899.5,1,20,4,3
2023-01-20 03:00:00+0000,7737.5,0.0,49874.5,1,20,4,4
2023-01-20 04:00:00+0000,7032.5,0.0,53023.25,1,20,4,5
2023-01-20 05:00:00+0000,6469.25,4.0,59028.25,1,20,4,6
2023-01-20 06:00:00+0000,5500.75,4.75,64593.75,1,20,4,7
2023-01-20 07:00:00+0000,4855.75,211.75,67380.5,1,20,4,8
2023-01-20 08:00:00+0000,4494.75,1356.0,67519.5,1,20,4,9
2023-01-20 09:00:00+0000,3993.75,2985.0,68038.0,1,20,4,10
2023-01-20 10:00:00+0000,3356.25,4399.75,68317.25,1,20,4,11
2023-01-20 11:00:00+0000,2516.0,5126.75,67593.75,1,20,4,12
2023-01-20 12:00:00+0000,2095.5,4711.75,66229.5,1,20,4,13
2023-01-20 13:00:00+0000,1657.25,3257.25,64756.25,1,20,4,14
2023-01-20 14:00:00+0000,1545.25,1505.75,63786.25,1,20,4,15
2023-01-20 15:00:00+0000,1679.0,243.75,63931.25,1,20,4,16
2023-01-20 16:00:00+0000,1862.0,5.0,66079.5,1,20,4,17
2023-01-20 17:00:00+0000,1977.25,4.25,66047.25,1,20,4,18
2023-01-20 18:00:00+0000,2275.75,0.0,64170.5,1,20,4,19
2023-01-20 19:00:00+0000,2773.0,0.0,60478.25,1,20,4,20
2023-01-20 20:00:00+0000,3264.0,0.0,56965.75,1,20,4,21
2023-01-20 21:00:00+0000,3830.5,0.0,54347.25,1,20,4,22
2023-01-20 22:00:00+0000,4485.25,0.0,51887.25,1,20,4,23
2023-01-20 23:00:00+0000,5127.5,0.0,49678.25,1,21,5,0
2023-01-21 00:00:00+0000,5997.0,0.0,47642.75,1,21,5,1
2023-01-21 01:00:00+0000,6895.75,0.0,46492.5,1,21,5,2
2023-01-21 02:00:00+0000,7988.75,0.0,46335.5,1,21,5,3
2023-01-21 03:00:00+0000,8725.25,0.0,46257.0,1,21,5,4
2023-01-21 04:00:00+0000,9317.75,0.0,46239.75,1,21,5,5
2023-01-21 05:00:00+0000,9733.5,3.25,47395.25,1,21,5,6
2023-01-21 06:00:00+0000,9619.5,3.5,50258.25,1,21,5,7
2023-01-21 07:00:00+0000,9872.0,156.0,54320.25,1,21,5,8
2023-01-21 08:00:00+0000,10059.0,994.75,57898.5,1,21,5,9
2023-01-21 09:00:00+0000,11081.0,2180.5,59892.75,1,21,5,10
2023-01-21 10:00:00+0000,11445.25,3092.75,60854.0,1,21,5,11
2023-01-21 11:00:00+0000,11987.25,3495.25,60684.5,1,21,5,12
2023-01-21 12:00:00+0000,13227.75,3126.0,59629.5,1,21,5,13
2023-01-21 13:00:00+0000,15434.5,2074.5,58576.25,1,21,5,14
2023-01-21 14:00:00+0000,17234.75,896.75,57738.5,1,21,5,15
2023-01-21 15:00:00+0000,19576.75,136.25,58658.0,1,21,5,16
2023-01-21 16:00:00+0000,21662.0,3.25,61107.0,1,21,5,17
2023-01-21 17:00:00+0000,22451.25,3.25,61384.5,1,21,5,18
2023-01-21 18:00:00+0000,22712.25,0.0,59481.25,1,21,5,19
2023-01-21 19:00:00+0000,22479.25,0.0,55104.25,1,21,5,20
2023-01-21 20:00:00+0000,22620.5,0.0,52475.75,1,21,5,21
2023-01-21 21:00:00+0000,22106.25,0.0,51411.75,1,21,5,22
2023-01-21 22:00:00+0000,21328.25,0.0,48660.0,1,21,5,23
2023-01-21 23:00:00+0000,20234.25,0.0,46953.25,1,22,6,0
2023-01-22 00:00:00+0000,19701.75,0.0,45361.75,1,22,6,1
2023-01-22 01:00:00+0000,18921.0,0.0,44649.0,1,22,6,2
2023-01-22 02:00:00+0000,17696.75,0.0,44000.75,1,22,6,3
2023-01-22 03:00:00+0000,16656.5,0.0,43980.5,1,22,6,4
2023-01-22 04:00:00+0000,15426.0,0.0,43464.0,1,22,6,5
2023-01-22 05:00:00+0000,14745.0,4.5,43570.75,1,22,6,6
2023-01-22 06:00:00+0000,13779.0,4.5,45021.75,1,22,6,7
2023-01-22 07:00:00+0000,13043.0,56.75,47827.75,1,22,6,8
2023-01-22 08:00:00+0000,12120.0,391.0,51503.5,1,22,6,9
2023-01-22 09:00:00+0000,11019.25,910.75,54684.75,1,22,6,10
2023-01-22 10:00:00+0000,9786.0,1457.25,57000.25,1,22,6,11
2023-01-22 11:00:00+0000,8672.75,1566.25,56917.0,1,22,6,12
2023-01-22 12:00:00+0000,8021.0,1395.0,55287.75,1,22,6,13
2023-01-22 13:00:00+0000,7711.25,1039.25,53764.5,1,22,6,14
2023-01-22 14:00:00+0000,7553.5,480.75,53313.0,1,22,6,15
2023-01-22 15:00:00+0000,7551.75,65.75,53504.5,1,22,6,16
2023-01-22 16:00:00+0000,7468.75,5.25,56388.25,1,22,6,17
2023-01-22 17:00:00+0000,7432.5,6.25,57357.0,1,22,6,18
2023-01-22 18:00:00+0000,7077.5,0.0,55563.25,1,22,6,19
2023-01-22 19:00:00+0000,6796.75,0.0,53535.0,1,22,6,20
2023-01-22 20:00:00+0000,6566.5,0.0,51531.25,1,22,6,21
2023-01-22 21:00:00+0000,6193.75,0.0,50995.0,1,22,6,22
2023-01-22 22:00:00+0000,6059.25,0.0,48965.0,1,22,6,23
2023-01-22 23:00:00+0000,5610.5,0.0,47118.25,1,23,0,0
2023-01-23 00:00:00+0000,5428.75,0.0,45736.25,1,23,0,1
2023-01-23 01:00:00+0000,5017.75,0.0,45009.0,1,23,0,2
2023-01-23 02:00:00+0000,4576.5,0.0,45329.0,1,23,0,3
2023-01-23 03:00:00+0000,4275.25,0.0,46615.75,1,23,0,4
2023-01-23 04:00:00+0000,4487.25,0.0,49509.5,1,23,0,5
2023-01-23 05:00:00+0000,4644.75,4.0,56755.75,1,23,0,6
2023-01-23 06:00:00+0000,4555.5,4.25,62950.25,1,23,0,7
2023-01-23 07:00:00+0000,4208.0,71.25,66092.25,1,23,0,8
2023-01-23 08:00:00+0000,3848.75,489.75,67371.25,1,23,0,9
2023-01-23 09:00:00+0000,3628.0,1181.25,68212.5,1,23,0,10
2023-01-23 10:00:00+0000,3510.25,2043.5,68731.5,1,23,0,11
2023-01-23 11:00:00+0000,3535.25,2895.75,68711.25,1,23,0,12
2023-01-23 12:00:00+0000,3749.0,3126.25,68308.75,1,23,0,13
2023-01-23 13:00:00+0000,4026.75,2254.5,67102.25,1,23,0,14
2023-01-23 14:00:00+0000,4746.0,1065.25,66377.0,1,23,0,15
2023-01-23 15:00:00+0000,5771.5,179.75,65859.25,1,23,0,16
2023-01-23 16:00:00+0000,7043.25,4.25,67519.5,1,23,0,17
2023-01-23 17:00:00+0000,7793.0,3.75,67079.5,1,23,0,18
2023-01-23 18:00:00+0000,7879.5,0.0,65726.0,1,23,0,19
2023-01-23 19:00:00+0000,7763.0,0.0,62152.75,1,23,0,20
2023-01-23 20:00:00+0000,7468.5,0.0,58617.5,1,23,0,21
2023-01-23 21:00:00+0000,7023.75,0.0,56213.0,1,23,0,22
2023-01-23 22:00:00+0000,6717.25,0.0,52946.75,1,23,0,23
2023-01-23 23:00:00+0000,6702.0,0.0,48672.25,1,24,1,0
2023-01-24 00:00:00+0000,6761.25,0.0,46840.5,1,24,1,1
2023-01-24 01:00:00+0000,6812.75,0.0,46180.25,1,24,1,2
2023-01-24 02:00:00+0000,6611.25,0.0,46651.5,1,24,1,3
2023-01-24 03:00:00+0000,6124.25,0.0,48196.75,1,24,1,4
2023-01-24 04:00:00+0000,5690.5,0.0,50973.5,1,24,1,5
2023-01-24 05:00:00+0000,5208.25,3.25,57455.75,1,24,1,6
2023-01-24 06:00:00+0000,4749.5,3.75,62941.0,1,24,1,7
2023-01-24 07:00:00+0000,4484.25,105.0,65456.0,1,24,1,8
2023-01-24 08:00:00+0000,4074.0,659.0,66466.25,1,24,1,9
2023-01-24 09:00:00+0000,3493.0,1467.0,67455.5,1,24,1,10
2023-01-24 10:00:00+0000,3078.25,2163.75,68227.5,1,24,1,11
2023-01-24 11:00:00+0000,2704.5,2686.75,68157.25,1,24,1,12
2023-01-24 12:00:00+0000,2569.0,2719.0,67604.0,1,24,1,13
2023-01-24 13:00:00+0000,2567.5,1954.5,66273.0,1,24,1,14
2023-01-24 14:00:00+0000,2582.25,842.75,65277.5,1,24,1,15
2023-01-24 15:00:00+0000,2603.75,115.75,64471.0,1,24,1,16
2023-01-24 16:00:00+0000,2552.0,4.0,66338.75,1,24,1,17
2023-01-24 17:00:00+0000,2309.75,4.25,66447.25,1,24,1,18
2023-01-24 18:00:00+0000,2005.25,0.0,65051.75,1,24,1,19
2023-01-24 19:00:00+0000,1637.5,0.0,61848.25,1,24,1,20
2023-01-24 20:00:00+0000,1224.75,0.0,58499.0,1,24,1,21
2023-01-24 21:00:00+0000,1241.75,0.0,55835.0,1,24,1,22
2023-01-24 22:00:00+0000,1435.5,0.0,52515.0,1,24,1,23
2023-01-24 23:00:00+0000,1811.5,0.0,49453.25,1,25,2,0
2023-01-25 00:00:00+0000,2053.75,0.0,47275.0,1,25,2,1
2023-01-25 01:00:00+0000,2304.0,0.0,46196.75,1,25,2,2
2023-01-25 02:00:00+0000,2650.25,0.0,46428.25,1,25,2,3
2023-01-25 03:00:00+0000,2909.5,0.0,47672.25,1,25,2,4
2023-01-25 04:00:00+0000,3111.75,0.0,51156.0,1,25,2,5
2023-01-25 05:00:00+0000,3417.25,4.0,58416.0,1,25,2,6
2023-01-25 06:00:00+0000,3682.5,4.5,63829.25,1,25,2,7
2023-01-25 07:00:00+0000,4087.75,70.25,66204.25,1,25,2,8
2023-01-25 08:00:00+0000,4364.75,439.75,67305.5,1,25,2,9
2023-01-25 09:00:00+0000,4716.75,985.0,68440.5,1,25,2,10
2023-01-25 10:00:00+0000,5468.5,1410.0,69010.75,1,25,2,11
2023-01-25 11:00:00+0000,5989.5,1592.5,69274.75,1,25,2,12
2023-01-25 12:00:00+0000,6436.0,1474.0,69085.5,1,25,2,13
2023-01-25 13:00:00+0000,6446.75,1055.25,67881.5,1,25,2,14
2023-01-25 14:00:00+0000,6485.5,479.25,67001.25,1,25,2,15
2023-01-25 15:00:00+0000,6182.5,68.0,66214.5,1,25,2,16
2023-01-25 16:00:00+0000,5914.75,4.0,67741.25,1,25,2,17
2023-01-25 17:00:00+0000,5929.25,3.75,67262.75,1,25,2,18
2023-01-25 18:00:00+0000,5816.25,0.0,66138.25,1,25,2,19
2023-01-25 19:00:00+0000,5298.25,0.0,62968.0,1,25,2,20
2023-01-25 20:00:00+0000,4644.5,0.0,59354.5,1,25,2,21
2023-01-25 21:00:00+0000,4086.5,0.0,56271.75,1,25,2,22
2023-01-25 22:00:00+0000,3821.75,0.0,52896.75,1,25,2,23
2023-01-25 23:00:00+0000,3777.0,0.0,51112.75,1,26,3,0
2023-01-26 00:00:00+0000,3691.25,0.0,49613.25,1,26,3,1
2023-01-26 01:00:00+0000,4202.5,0.0,48927.75,1,26,3,2
2023-01-26 02:00:00+0000,4404.75,0.0,48960.75,1,26,3,3
2023-01-26 03:00:00+0000,3963.75,0.0,49889.75,1,26,3,4
2023-01-26 04:00:00+0000,3586.5,0.0,52510.25,1,26,3,5
2023-01-26 05:00:00+0000,3418.25,3.0,59465.25,1,26,3,6
2023-01-26 06:00:00+0000,3617.25,3.25,65014.75,1,26,3,7
2023-01-26 07:00:00+0000,3722.0,72.0,67740.5,1,26,3,8
2023-01-26 08:00:00+0000,4088.25,611.25,68689.0,1,26,3,9
2023-01-26 09:00:00+0000,4569.0,1335.25,69732.25,1,26,3,10
2023-01-26 10:00:00+0000,4841.25,1956.0,70348.25,1,26,3,11
2023-01-26 11:00:00+0000,5389.75,2232.75,69943.5,1,26,3,12
2023-01-26 12:00:00+0000,5806.75,2076.0,69923.5,1,26,3,13
2023-01-26 13:00:00+0000,6280.0,1522.25,69022.0,1,26,3,14
2023-01-26 14:00:00+0000,5979.5,769.75,68217.75,1,26,3,15
2023-01-26 15:00:00+0000,6389.25,137.75,67687.75,1,26,3,16
2023-01-26 16:00:00+0000,7881.0,3.5,69492.25,1,26,3,17
2023-01-26 17:00:00+0000,9974.75,3.25,69619.75,1,26,3,18
2023-01-26 18:00:00+0000,11414.0,0.0,68353.0,1,26,3,19
2023-01-26 19:00:00+0000,11653.0,0.0,64967.25,1,26,3,20
2023-01-26 20:00:00+0000,11080.5,0.0,61430.75,1,26,3,21
2023-01-26 21:00:00+0000,10683.0,0.0,58613.5,1,26,3,22
2023-01-26 22:00:00+0000,11180.0,0.0,55281.75,1,26,3,23
2023-01-26 23:00:00+0000,11654.0,0.0,52043.75,1,27,4,0
2023-01-27 00:00:00+0000,12070.0,0.0,50158.5,1,27,4,1
2023-01-27 01:00:00+0000,12375.25,0.0,49461.5,1,27,4,2
2023-01-27 02:00:00+0000,12249.75,0.0,49577.75,1,27,4,3
2023-01-27 03:00:00+0000,12747.0,0.0,51235.5,1,27,4,4
2023-01-27 04:00:00+0000,12587.75,0.0,53889.0,1,27,4,5
2023-01-27 05:00:00+0000,11611.0,4.5,60205.25,1,27,4,6
2023-01-27 06:00:00+0000,11079.75,4.5,65896.5,1,27,4,7
2023-01-27 07:00:00+0000,10549.75,126.5,68618.5,1,27,4,8
2023-01-27 08:00:00+0000,10086.75,971.25,69083.5,1,27,4,9
2023-01-27 09:00:00+0000,9486.0,2170.25,69609.5,1,27,4,10
2023-01-27 10:00:00+0000,9045.75,3100.5,69886.25,1,27,4,11
2023-01-27 11:00:00+0000,8407.75,3543.0,69287.25,1,27,4,12
2023-01-27 12:00:00+0000,8187.0,3306.25,68046.0,1,27,4,13
2023-01-27 13:00:00+0000,7933.75,2491.75,66279.0,1,27,4,14
2023-01-27 14:00:00+0000,7607.5,1262.0,65211.25,1,27,4,15
2023-01-27 15:00:00+0000,7324.5,225.25,64728.25,1,27,4,16
2023-01-27 16:00:00+0000,7194.0,5.75,66642.0,1,27,4,17
2023-01-27 17:00:00+0000,6977.25,5.0,66774.75,1,27,4,18
2023-01-27 18:00:00+0000,6590.25,0.0,64925.75,1,27,4,19
2023-01-27 19:00:00+0000,6040.5,0.0,60700.5,1,27,4,20
2023-01-27 20:00:00+0000,5432.0,0.0,57336.75,1,27,4,21
2023-01-27 21:00:00+0000,4608.0,0.0,54420.75,1,27,4,22
2023-01-27 22:00:00+0000,3753.25,0.0,51352.5,1,27,4,23
2023-01-27 23:00:00+0000,2948.0,0.0,48781.25,1,28,5,0
2023-01-28 00:00:00+0000,2499.0,0.0,46640.5,1,28,5,1
2023-01-28 01:00:00+0000,2311.25,0.0,45673.75,1,28,5,2
2023-01-28 02:00:00+0000,2333.75,0.0,45102.5,1,28,5,3
2023-01-28 03:00:00+0000,2428.5,0.0,44557.0,1,28,5,4
2023-01-28 04:00:00+0000,2492.0,0.0,44396.25,1,28,5,5
2023-01-28 05:00:00+0000,2742.0,4.75,45855.0,1,28,5,6
2023-01-28 06:00:00+0000,2987.5,6.5,48682.5,1,28,5,7
2023-01-28 07:00:00+0000,3042.75,193.0,52112.0,1,28,5,8
2023-01-28 08:00:00+0000,2948.5,1349.25,55477.75,1,28,5,9
2023-01-28 09:00:00+0000,3193.0,2715.0,57457.75,1,28,5,10
2023-01-28 10:00:00+0000,3579.25,3775.25,58473.75,1,28,5,11
2023-01-28 11:00:00+0000,4398.75,4729.5,58467.0,1,28,5,12
2023-01-28 12:00:00+0000,4897.0,4925.25,57285.25,1,28,5,13
2023-01-28 13:00:00+0000,5707.5,4074.0,56343.75,1,28,5,14
2023-01-28 14:00:00+0000,6047.0,2263.25,55812.5,1,28,5,15
2023-01-28 15:00:00+0000,6369.0,443.25,55827.5,1,28,5,16
2023-01-28 16:00:00+0000,7628.0,7.25,58996.5,1,28,5,17
2023-01-28 17:00:00+0000,8504.75,5.25,60110.5,1,28,5,18
2023-01-28 18:00:00+0000,9033.5,0.0,58279.25,1,28,5,19
2023-01-28 19:00:00+0000,9191.25,0.0,54706.25,1,28,5,20
2023-01-28 20:00:00+0000,9214.5,0.0,52439.5,1,28,5,21
2023-01-28 21:00:00+0000,9324.25,0.0,51478.0,1,28,5,22
2023-01-28 22:00:00+0000,10324.5,0.0,49185.0,1,28,5,23
2023-01-28 23:00:00+0000,11473.25,0.0,46470.75,1,29,6,0
2023-01-29 00:00:00+0000,12587.0,0.0,44611.5,1,29,6,1
2023-01-29 01:00:00+0000,12763.25,0.0,43401.0,1,29,6,2
2023-01-29 02:00:00+0000,13128.25,0.0,42767.75,1,29,6,3
2023-01-29 03:00:00+0000,14385.75,0.0,43159.25,1,29,6,4
2023-01-29 04:00:00+0000,15062.5,0.0,42809.5,1,29,6,5
2023-01-29 05:00:00+0000,15503.5,4.0,43915.25,1,29,6,6
2023-01-29 06:00:00+0000,16368.5,5.5,45137.5,1,29,6,7
2023-01-29 07:00:00+0000,17522.25,315.75,47971.5,1,29,6,8
2023-01-29 08:00:00+0000,18646.0,1739.75,51930.25,1,29,6,9
2023-01-29 09:00:00+0000,18925.75,3462.0,54430.5,1,29,6,10
2023-01-29 10:00:00+0000,19995.25,4869.5,56412.0,1,29,6,11
2023-01-29 11:00:00+0000,20621.25,5928.75,55917.75,1,29,6,12
2023-01-29 12:00:00+0000,21490.25,6096.25,54556.75,1,29,6,13
2023-01-29 13:00:00+0000,21718.25,4804.25,53625.25,1,29,6,14
2023-01-29 14:00:00+0000,22087.75,2754.25,52564.25,1,29,6,15
2023-01-29 15:00:00+0000,24096.25,749.75,52893.25,1,29,6,16
2023-01-29 16:00:00+0000,26856.25,15.0,56805.75,1,29,6,17
2023-01-29 17:00:00+0000,28366.5,4.5,58704.5,1,29,6,18
2023-01-29 18:00:00+0000,30813.5,0.0,57155.5,1,29,6,19
2023-01-29 19:00:00+0000,32269.25,0.0,55401.75,1,29,6,20
2023-01-29 20:00:00+0000,32753.5,0.0,54568.75,1,29,6,21
2023-01-29 21:00:00+0000,32189.5,0.0,54149.5,1,29,6,22
2023-01-29 22:00:00+0000,32653.5,0.0,51521.25,1,29,6,23
2023-01-29 23:00:00+0000,34328.5,0.0,50663.0,1,30,0,0
2023-01-30 00:00:00+0000,34013.75,0.0,48918.0,1,30,0,1
2023-01-30 01:00:00+0000,34350.75,0.0,48647.5,1,30,0,2
2023-01-30 02:00:00+0000,34297.25,0.0,49165.75,1,30,0,3
2023-01-30 03:00:00+0000,34071.5,0.0,50860.0,1,30,0,4
2023-01-30 04:00:00+0000,34304.0,0.0,53976.75,1,30,0,5
2023-01-30 05:00:00+0000,35196.5,5.75,60703.75,1,30,0,6
2023-01-30 06:00:00+0000,35685.0,8.0,66200.25,1,30,0,7
2023-01-30 07:00:00+0000,35632.0,410.0,69136.5,1,30,0,8
2023-01-30 08:00:00+0000,35936.75,2143.5,69420.5,1,30,0,9
2023-01-30 09:00:00+0000,36872.5,4278.0,70115.25,1,30,0,10
2023-01-30 10:00:00+0000,37476.5,5484.0,70402.5,1,30,0,11
2023-01-30 11:00:00+0000,37001.0,5892.0,70420.75,1,30,0,12
2023-01-30 12:00:00+0000,36912.0,5617.75,69989.5,1,30,0,13
2023-01-30 13:00:00+0000,37330.0,4195.5,68249.25,1,30,0,14
2023-01-30 14:00:00+0000,37902.75,2285.75,67914.0,1,30,0,15
2023-01-30 15:00:00+0000,37639.5,546.5,67081.5,1,30,0,16
2023-01-30 16:00:00+0000,37750.75,9.75,68426.25,1,30,0,17
2023-01-30 17:00:00+0000,38425.0,4.75,69048.0,1,30,0,18
2023-01-30 18:00:00+0000,38216.5,0.0,67250.75,1,30,0,19
2023-01-30 19:00:00+0000,37138.25,0.0,64070.25,1,30,0,20
2023-01-30 20:00:00+0000,36081.5,0.0,61634.25,1,30,0,21
2023-01-30 21:00:00+0000,34269.75,0.0,58407.5,1,30,0,22
2023-01-30 22:00:00+0000,32834.5,0.0,55564.25,1,30,0,23
2023-01-30 23:00:00+0000,32335.75,0.0,52427.0,1,31,1,0
2023-01-31 00:00:00+0000,31567.25,0.0,50315.5,1,31,1,1
2023-01-31 01:00:00+0000,30717.5,0.0,49792.75,1,31,1,2
2023-01-31 02:00:00+0000,30122.75,0.0,49731.75,1,31,1,3
2023-01-31 03:00:00+0000,29688.25,0.0,50667.0,1,31,1,4
2023-01-31 04:00:00+0000,30131.75,0.0,53745.0,1,31,1,5
2023-01-31 05:00:00+0000,30541.5,5.5,59677.0,1,31,1,6
2023-01-31 06:00:00+0000,31558.5,7.5,65881.5,1,31,1,7
2023-01-31 07:00:00+0000,32541.5,637.25,67993.25,1,31,1,8
2023-01-31 08:00:00+0000,32838.25,2661.0,68356.25,1,31,1,9
